UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Radiation
1476520822,10/14/2016 12:00:00 AM,22:40:22,52,30.5,23,159.13,7.87,06:17:00,18:00:00,1.23
1476520523,10/14/2016 12:00:00 AM,22:35:23,52,30.5,23,172.28,9,06:17:00,18:00:00,1.24
1476520221,10/14/2016 12:00:00 AM,22:30:21,52,30.51,24,169.34,9,06:17:00,18:00:00,1.25
1476519919,10/14/2016 12:00:00 AM,22:25:19,52,30.51,23,170.86,9,06:17:00,18:00:00,1.23
1476519622,10/14/2016 12:00:00 AM,22:20:22,52,30.51,23,164.98,10.12,06:17:00,18:00:00,1.23
1476519322,10/14/2016 12:00:00 AM,22:15:22,52,30.51,24,156.48,10.12,06:17:00,18:00:00,1.24
1476519020,10/14/2016 12:00:00 AM,22:10:20,52,30.51,23,148.53,6.75,06:17:00,18:00:00,1.21
1476518723,10/14/2016 12:00:00 AM,22:05:23,52,30.51,24,171.88,7.87,06:17:00,18:00:00,1.2
1476518427,10/14/2016 12:00:00 AM,22:00:27,52,30.51,24,145.7,3.37,06:17:00,18:00:00,1.21
1476518122,10/14/2016 12:00:00 AM,21:55:22,51,30.51,24,155.6,9,06:17:00,18:00:00,1.23
1476517820,10/14/2016 12:00:00 AM,21:50:20,51,30.51,25,137.68,7.87,06:17:00,18:00:00,1.23
1476517522,10/14/2016 12:00:00 AM,21:45:22,51,30.51,26,167.99,9,06:17:00,18:00:00,1.24
1476517221,10/14/2016 12:00:00 AM,21:40:21,51,30.51,26,151.7,5.62,06:17:00,18:00:00,1.22
1476516921,10/14/2016 12:00:00 AM,21:35:21,51,30.51,25,174.76,4.5,06:17:00,18:00:00,1.22
1476516621,10/14/2016 12:00:00 AM,21:30:21,51,30.51,25,139.46,6.75,06:17:00,18:00:00,1.22
1476516321,10/14/2016 12:00:00 AM,21:25:21,51,30.51,25,143.53,7.87,06:17:00,18:00:00,1.2
1476516022,10/14/2016 12:00:00 AM,21:20:22,51,30.51,26,160.09,7.87,06:17:00,18:00:00,1.22
1476515722,10/14/2016 12:00:00 AM,21:15:22,51,30.51,25,133.37,3.37,06:17:00,18:00:00,1.21
1476515421,10/14/2016 12:00:00 AM,21:10:21,51,30.51,25,118.42,5.62,06:17:00,18:00:00,1.24
1476515124,10/14/2016 12:00:00 AM,21:05:24,51,30.5,26,149.63,3.37,06:17:00,18:00:00,1.24
1476514820,10/14/2016 12:00:00 AM,21:00:20,51,30.5,26,184.51,4.5,06:17:00,18:00:00,1.21
1476514519,10/14/2016 12:00:00 AM,20:55:19,52,30.5,26,140.31,5.62,06:17:00,18:00:00,1.24
1476514226,10/14/2016 12:00:00 AM,20:50:26,52,30.5,26,144.24,5.62,06:17:00,18:00:00,1.21
1476513923,10/14/2016 12:00:00 AM,20:45:23,52,30.5,25,144.69,5.62,06:17:00,18:00:00,1.22
1476513620,10/14/2016 12:00:00 AM,20:40:20,52,30.5,24,169.67,2.25,06:17:00,18:00:00,1.22
1476513317,10/14/2016 12:00:00 AM,20:35:17,52,30.5,25,179.58,3.37,06:17:00,18:00:00,1.22
1476513028,10/14/2016 12:00:00 AM,20:30:28,52,30.5,25,198.96,4.5,06:17:00,18:00:00,1.23
1476512719,10/14/2016 12:00:00 AM,20:25:19,52,30.5,25,159.91,5.62,06:17:00,18:00:00,1.23
1476512420,10/14/2016 12:00:00 AM,20:20:20,52,30.5,26,106.7,7.87,06:17:00,18:00:00,1.26
1476512119,10/14/2016 12:00:00 AM,20:15:19,52,30.5,26,168.74,7.87,06:17:00,18:00:00,1.19
1476511820,10/14/2016 12:00:00 AM,20:10:20,52,30.5,26,157.52,5.62,06:17:00,18:00:00,1.25
1476511521,10/14/2016 12:00:00 AM,20:05:21,53,30.5,26,142.86,5.62,06:17:00,18:00:00,1.25
1476511220,10/14/2016 12:00:00 AM,20:00:20,53,30.5,26,112.14,6.75,06:17:00,18:00:00,1.22
1476510924,10/14/2016 12:00:00 AM,19:55:24,53,30.49,26,169.47,6.75,06:17:00,18:00:00,1.21
1476510623,10/14/2016 12:00:00 AM,19:50:23,53,30.49,26,167.07,6.75,06:17:00,18:00:00,1.28
1476510319,10/14/2016 12:00:00 AM,19:45:19,53,30.49,26,152.94,6.75,06:17:00,18:00:00,1.24
1476510022,10/14/2016 12:00:00 AM,19:40:22,53,30.49,25,164.88,6.75,06:17:00,18:00:00,1.22
1476509719,10/14/2016 12:00:00 AM,19:35:19,53,30.49,26,151.14,6.75,06:17:00,18:00:00,1.23
1476509418,10/14/2016 12:00:00 AM,19:30:18,53,30.49,25,140.15,5.62,06:17:00,18:00:00,1.22
1476509126,10/14/2016 12:00:00 AM,19:25:26,54,30.48,24,136.7,4.5,06:17:00,18:00:00,1.23
1476508818,10/14/2016 12:00:00 AM,19:20:18,54,30.48,24,142.53,2.25,06:17:00,18:00:00,1.24
1476508521,10/14/2016 12:00:00 AM,19:15:21,54,30.48,26,168.82,2.25,06:17:00,18:00:00,1.25
1476508222,10/14/2016 12:00:00 AM,19:10:22,54,30.48,26,139.81,3.37,06:17:00,18:00:00,1.24
1476507922,10/14/2016 12:00:00 AM,19:05:22,54,30.48,26,125.41,5.62,06:17:00,18:00:00,1.28
1476507619,10/14/2016 12:00:00 AM,19:00:19,55,30.48,26,127.34,4.5,06:17:00,18:00:00,1.2
1476507320,10/14/2016 12:00:00 AM,18:55:20,55,30.48,25,123.74,5.62,06:17:00,18:00:00,1.27
1476507021,10/14/2016 12:00:00 AM,18:50:21,55,30.48,24,130,9,06:17:00,18:00:00,1.24
1476506720,10/14/2016 12:00:00 AM,18:45:20,55,30.48,25,114.7,6.75,06:17:00,18:00:00,1.22
1476506421,10/14/2016 12:00:00 AM,18:40:21,56,30.48,26,119.35,6.75,06:17:00,18:00:00,1.22
1476506123,10/14/2016 12:00:00 AM,18:35:23,56,30.47,24,126.76,7.87,06:17:00,18:00:00,1.25
1476505818,10/14/2016 12:00:00 AM,18:30:18,56,30.47,27,107.66,3.37,06:17:00,18:00:00,1.26
1476505518,10/14/2016 12:00:00 AM,18:25:18,56,30.47,28,118.98,6.75,06:17:00,18:00:00,1.24
1476505221,10/14/2016 12:00:00 AM,18:20:21,57,30.47,29,117.57,7.87,06:17:00,18:00:00,1.26
1476504919,10/14/2016 12:00:00 AM,18:15:19,57,30.47,31,88.36,1.12,06:17:00,18:00:00,1.26
1476504623,10/14/2016 12:00:00 AM,18:10:23,57,30.47,30,91.2,4.5,06:17:00,18:00:00,1.93
1476504319,10/14/2016 12:00:00 AM,18:05:19,58,30.47,35,114.38,4.5,06:17:00,18:00:00,3.51
1476504022,10/14/2016 12:00:00 AM,18:00:22,58,30.47,33,67.51,2.25,06:17:00,18:00:00,5.55
1476503723,10/14/2016 12:00:00 AM,17:55:23,59,30.46,34,110.1,5.62,06:17:00,18:00:00,7.85
1476503429,10/14/2016 12:00:00 AM,17:50:29,60,30.46,38,10.83,0,06:17:00,18:00:00,10.04
1476503121,10/14/2016 12:00:00 AM,17:45:21,61,30.46,37,79.41,2.25,06:17:00,18:00:00,22.5
1476502820,10/14/2016 12:00:00 AM,17:40:20,61,30.46,40,94.68,2.25,06:17:00,18:00:00,26.76
1476502530,10/14/2016 12:00:00 AM,17:35:30,62,30.46,34,33.88,9,06:17:00,18:00:00,36.06
1476502226,10/14/2016 12:00:00 AM,17:30:26,62,30.46,37,33.77,6.75,06:17:00,18:00:00,53.73
1476501921,10/14/2016 12:00:00 AM,17:25:21,63,30.46,27,24.62,4.5,06:17:00,18:00:00,74.12
1476501619,10/14/2016 12:00:00 AM,17:20:19,63,30.46,31,121.82,4.5,06:17:00,18:00:00,96.23
1476501323,10/14/2016 12:00:00 AM,17:15:23,63,30.46,31,50.04,3.37,06:17:00,18:00:00,120.66
1476501022,10/14/2016 12:00:00 AM,17:10:22,63,30.46,38,91.27,5.62,06:17:00,18:00:00,146.89
1476500721,10/14/2016 12:00:00 AM,17:05:21,63,30.46,39,49.87,3.37,06:17:00,18:00:00,175.1
1476500422,10/14/2016 12:00:00 AM,17:00:22,63,30.46,35,41.89,1.12,06:17:00,18:00:00,203.61
1476500121,10/14/2016 12:00:00 AM,16:55:21,63,30.46,29,284.13,3.37,06:17:00,18:00:00,233.04
1476499826,10/14/2016 12:00:00 AM,16:50:26,62,30.46,35,87.2,4.5,06:17:00,18:00:00,261.77
1476499522,10/14/2016 12:00:00 AM,16:45:22,62,30.46,41,91.26,6.75,06:17:00,18:00:00,289.97
1476499222,10/14/2016 12:00:00 AM,16:40:22,62,30.46,40,92.85,3.37,06:17:00,18:00:00,316.58
1476498921,10/14/2016 12:00:00 AM,16:35:21,62,30.46,40,77.1,2.25,06:17:00,18:00:00,339.61
1476498623,10/14/2016 12:00:00 AM,16:30:23,62,30.45,51,75.83,9,06:17:00,18:00:00,360.56
1476498321,10/14/2016 12:00:00 AM,16:25:21,62,30.45,56,93.86,7.87,06:17:00,18:00:00,381.62
1476498021,10/14/2016 12:00:00 AM,16:20:21,62,30.46,54,6.69,5.62,06:17:00,18:00:00,403.73
1476497724,10/14/2016 12:00:00 AM,16:15:24,63,30.46,49,19.48,6.75,06:17:00,18:00:00,423.05
1476497420,10/14/2016 12:00:00 AM,16:10:20,63,30.45,51,56.14,10.12,06:17:00,18:00:00,445.17
1476497121,10/14/2016 12:00:00 AM,16:05:21,63,30.45,43,65.4,7.87,06:17:00,18:00:00,465.57
1476496819,10/14/2016 12:00:00 AM,16:00:19,63,30.45,49,70.98,4.5,06:17:00,18:00:00,486.67
1476496521,10/14/2016 12:00:00 AM,15:55:21,63,30.45,50,61.47,5.62,06:17:00,18:00:00,507.01
1476496219,10/14/2016 12:00:00 AM,15:50:19,63,30.45,50,359.73,5.62,06:17:00,18:00:00,524.79
1476495918,10/14/2016 12:00:00 AM,15:45:18,62,30.45,48,48.29,7.87,06:17:00,18:00:00,548.05
1476495625,10/14/2016 12:00:00 AM,15:40:25,62,30.45,50,4.21,7.87,06:17:00,18:00:00,564.76
1476495321,10/14/2016 12:00:00 AM,15:35:21,63,30.45,58,39.33,9,06:17:00,18:00:00,583.5
1476495017,10/14/2016 12:00:00 AM,15:30:17,64,30.45,54,295.92,3.37,06:17:00,18:00:00,601.6
1476494721,10/14/2016 12:00:00 AM,15:25:21,64,30.45,43,8.03,7.87,06:17:00,18:00:00,621.55
1476494420,10/14/2016 12:00:00 AM,15:20:20,63,30.45,49,64.59,6.75,06:17:00,18:00:00,640.34
1476494119,10/14/2016 12:00:00 AM,15:15:19,64,30.45,46,358.18,5.62,06:17:00,18:00:00,656.4
1476493819,10/14/2016 12:00:00 AM,15:10:19,64,30.45,48,12.1,6.75,06:17:00,18:00:00,674.64
1476493521,10/14/2016 12:00:00 AM,15:05:21,64,30.46,45,18.93,11.25,06:17:00,18:00:00,692.07
1476493223,10/14/2016 12:00:00 AM,15:00:23,64,30.45,42,49.64,5.62,06:17:00,18:00:00,708.26
1476492921,10/14/2016 12:00:00 AM,14:55:21,64,30.45,52,321.85,1.12,06:17:00,18:00:00,723.51
1476492618,10/14/2016 12:00:00 AM,14:50:18,64,30.45,59,31.54,4.5,06:17:00,18:00:00,738.66
1476492320,10/14/2016 12:00:00 AM,14:45:20,64,30.45,63,19.16,13.5,06:17:00,18:00:00,753.48
1476492022,10/14/2016 12:00:00 AM,14:40:22,63,30.45,51,3.81,6.75,06:17:00,18:00:00,769.41
1476491722,10/14/2016 12:00:00 AM,14:35:22,64,30.45,56,38.96,5.62,06:17:00,18:00:00,781.46
1476491420,10/14/2016 12:00:00 AM,14:30:20,64,30.45,49,101.07,3.37,06:17:00,18:00:00,797.69
1476491121,10/14/2016 12:00:00 AM,14:25:21,64,30.45,48,0.11,5.62,06:17:00,18:00:00,811.36
1476490825,10/14/2016 12:00:00 AM,14:20:25,65,30.45,46,306.1,9,06:17:00,18:00:00,827.14
1476490518,10/14/2016 12:00:00 AM,14:15:18,64,30.45,47,21.46,7.87,06:17:00,18:00:00,840.56
1476490224,10/14/2016 12:00:00 AM,14:10:24,64,30.45,53,33.27,3.37,06:17:00,18:00:00,848.93
1476489920,10/14/2016 12:00:00 AM,14:05:20,64,30.45,50,41.77,5.62,06:17:00,18:00:00,861.59
1476489622,10/14/2016 12:00:00 AM,14:00:22,64,30.45,56,8.3,10.12,06:17:00,18:00:00,869.9
1476489321,10/14/2016 12:00:00 AM,13:55:21,64,30.45,49,339.57,6.75,06:17:00,18:00:00,880.29
1476489021,10/14/2016 12:00:00 AM,13:50:21,64,30.45,58,348.25,4.5,06:17:00,18:00:00,896.21
1476488718,10/14/2016 12:00:00 AM,13:45:18,64,30.45,58,37.35,13.5,06:17:00,18:00:00,904.87
1476488418,10/14/2016 12:00:00 AM,13:40:18,64,30.45,60,11.22,4.5,06:17:00,18:00:00,915.63
1476488125,10/14/2016 12:00:00 AM,13:35:25,63,30.45,61,5.08,7.87,06:17:00,18:00:00,924.98
1476487819,10/14/2016 12:00:00 AM,13:30:19,64,30.45,61,351.52,7.87,06:17:00,18:00:00,935.74
1476487522,10/14/2016 12:00:00 AM,13:25:22,64,30.45,64,12.14,4.5,06:17:00,18:00:00,943.17
1476487219,10/14/2016 12:00:00 AM,13:20:19,64,30.46,59,19.62,7.87,06:17:00,18:00:00,946.48
1476486921,10/14/2016 12:00:00 AM,13:15:21,64,30.45,57,73.1,9,06:17:00,18:00:00,956.37
1476486619,10/14/2016 12:00:00 AM,13:10:19,64,30.46,57,25.54,6.75,06:17:00,18:00:00,966.71
1476486320,10/14/2016 12:00:00 AM,13:05:20,64,30.46,59,124.15,9,06:17:00,18:00:00,971.81
1476486019,10/14/2016 12:00:00 AM,13:00:19,64,30.46,62,32.52,10.12,06:17:00,18:00:00,977.97
1476485725,10/14/2016 12:00:00 AM,12:55:25,65,30.46,62,0.11,10.12,06:17:00,18:00:00,981.31
1476485419,10/14/2016 12:00:00 AM,12:50:19,65,30.46,57,42.76,6.75,06:17:00,18:00:00,988.29
1476485118,10/14/2016 12:00:00 AM,12:45:18,65,30.46,60,55.99,9,06:17:00,18:00:00,990.91
1476484823,10/14/2016 12:00:00 AM,12:40:23,65,30.46,60,22.12,12.37,06:17:00,18:00:00,998.79
1476484522,10/14/2016 12:00:00 AM,12:35:22,64,30.46,60,39.51,7.87,06:17:00,18:00:00,998.87
1476484222,10/14/2016 12:00:00 AM,12:30:22,64,30.46,61,47.12,11.25,06:17:00,18:00:00,1004.75
1476483918,10/14/2016 12:00:00 AM,12:25:18,63,30.47,62,21.58,9,06:17:00,18:00:00,1005.32
1476483625,10/14/2016 12:00:00 AM,12:20:25,63,30.47,62,23.44,9,06:17:00,18:00:00,1004.07
1476483321,10/14/2016 12:00:00 AM,12:15:21,63,30.47,61,64.16,10.12,06:17:00,18:00:00,1004.69
1476483022,10/14/2016 12:00:00 AM,12:10:22,64,30.47,60,43.03,5.62,06:17:00,18:00:00,1005.5
1476482720,10/14/2016 12:00:00 AM,12:05:20,64,30.47,60,34.56,11.25,06:17:00,18:00:00,1003.97
1476482423,10/14/2016 12:00:00 AM,12:00:23,63,30.47,60,14.61,3.37,06:17:00,18:00:00,1005.2
1476482122,10/14/2016 12:00:00 AM,11:55:22,63,30.47,59,359.92,3.37,06:17:00,18:00:00,1002.32
1476481819,10/14/2016 12:00:00 AM,11:50:19,63,30.47,61,25.61,6.75,06:17:00,18:00:00,999.46
1476481523,10/14/2016 12:00:00 AM,11:45:23,63,30.48,59,350.92,6.75,06:17:00,18:00:00,999.59
1476481224,10/14/2016 12:00:00 AM,11:40:24,62,30.47,60,25.68,10.12,06:17:00,18:00:00,995.36
1476480919,10/14/2016 12:00:00 AM,11:35:19,62,30.48,62,21.74,15.75,06:17:00,18:00:00,993.9
1476480621,10/14/2016 12:00:00 AM,11:30:21,62,30.48,59,0.11,7.87,06:17:00,18:00:00,990.5
1476480320,10/14/2016 12:00:00 AM,11:25:20,62,30.48,60,19.38,7.87,06:17:00,18:00:00,987.06
1476480027,10/14/2016 12:00:00 AM,11:20:27,63,30.48,57,181.4,10.12,06:17:00,18:00:00,980.84
1476479720,10/14/2016 12:00:00 AM,11:15:20,63,30.48,61,22.17,4.5,06:17:00,18:00:00,975.92
1476479423,10/14/2016 12:00:00 AM,11:10:23,62,30.48,60,40.36,3.37,06:17:00,18:00:00,970.84
1476479123,10/14/2016 12:00:00 AM,11:05:23,62,30.48,61,37.31,9,06:17:00,18:00:00,962.39
1476478826,10/14/2016 12:00:00 AM,11:00:26,62,30.48,62,74.46,4.5,06:17:00,18:00:00,957.96
1476478521,10/14/2016 12:00:00 AM,10:55:21,63,30.48,62,359.82,3.37,06:17:00,18:00:00,948.4
1476478221,10/14/2016 12:00:00 AM,10:50:21,63,30.48,57,325.99,3.37,06:17:00,18:00:00,942.07
1476477921,10/14/2016 12:00:00 AM,10:45:21,63,30.48,55,0.21,7.87,06:17:00,18:00:00,934.49
1476477621,10/14/2016 12:00:00 AM,10:40:21,63,30.48,58,58.05,9,06:17:00,18:00:00,925.2
1476477324,10/14/2016 12:00:00 AM,10:35:24,63,30.48,56,343.14,4.5,06:17:00,18:00:00,916.6
1476477022,10/14/2016 12:00:00 AM,10:30:22,63,30.48,56,59.79,3.37,06:17:00,18:00:00,905.76
1476476720,10/14/2016 12:00:00 AM,10:25:20,64,30.48,52,0.11,5.62,06:17:00,18:00:00,898.6
1476476421,10/14/2016 12:00:00 AM,10:20:21,63,30.48,51,49.64,6.75,06:17:00,18:00:00,885.51
1476476125,10/14/2016 12:00:00 AM,10:15:25,63,30.48,50,59.31,12.37,06:17:00,18:00:00,873.95
1476475822,10/14/2016 12:00:00 AM,10:10:22,63,30.48,53,110,3.37,06:17:00,18:00:00,863.47
1476475521,10/14/2016 12:00:00 AM,10:05:21,63,30.48,50,1.83,7.87,06:17:00,18:00:00,850.79
1476475221,10/14/2016 12:00:00 AM,10:00:21,63,30.48,49,53.7,9,06:17:00,18:00:00,838.24
1476474920,10/14/2016 12:00:00 AM,09:55:20,63,30.48,43,84.65,10.12,06:17:00,18:00:00,825.73
1476474620,10/14/2016 12:00:00 AM,09:50:20,63,30.48,42,35.55,9,06:17:00,18:00:00,811.89
1476474319,10/14/2016 12:00:00 AM,09:45:19,63,30.48,39,359.68,1.12,06:17:00,18:00:00,799.53
1476474021,10/14/2016 12:00:00 AM,09:40:21,62,30.48,41,53.99,6.75,06:17:00,18:00:00,785.23
1476473719,10/14/2016 12:00:00 AM,09:35:19,62,30.48,40,60.92,12.37,06:17:00,18:00:00,770.05
1476473423,10/14/2016 12:00:00 AM,09:30:23,62,30.47,43,63.67,6.75,06:17:00,18:00:00,755.55
1476473125,10/14/2016 12:00:00 AM,09:25:25,61,30.47,41,63.78,5.62,06:17:00,18:00:00,741
1476472822,10/14/2016 12:00:00 AM,09:20:22,61,30.47,43,85.01,11.25,06:17:00,18:00:00,722.89
1476472523,10/14/2016 12:00:00 AM,09:15:23,61,30.47,44,60.26,9,06:17:00,18:00:00,706.97
1476472222,10/14/2016 12:00:00 AM,09:10:22,61,30.47,44,96.42,7.87,06:17:00,18:00:00,692.78
1476471922,10/14/2016 12:00:00 AM,09:05:22,61,30.47,46,43.32,7.87,06:17:00,18:00:00,673.29
1476471624,10/14/2016 12:00:00 AM,09:00:24,60,30.47,48,7.52,4.5,06:17:00,18:00:00,656.64
1476471328,10/14/2016 12:00:00 AM,08:55:28,60,30.47,47,27.11,4.5,06:17:00,18:00:00,641.31
1476471021,10/14/2016 12:00:00 AM,08:50:21,59,30.47,48,125.77,4.5,06:17:00,18:00:00,621.67
1476470721,10/14/2016 12:00:00 AM,08:45:21,59,30.47,48,74.2,9,06:17:00,18:00:00,602.46
1476470425,10/14/2016 12:00:00 AM,08:40:25,59,30.47,47,57.5,1.12,06:17:00,18:00:00,585.42
1476470122,10/14/2016 12:00:00 AM,08:35:22,60,30.47,47,71.11,7.87,06:17:00,18:00:00,565.15
1476469823,10/14/2016 12:00:00 AM,08:30:23,60,30.46,37,5.2,3.37,06:17:00,18:00:00,546.85
1476469519,10/14/2016 12:00:00 AM,08:25:19,59,30.46,44,13.55,4.5,06:17:00,18:00:00,527.14
1476469220,10/14/2016 12:00:00 AM,08:20:20,59,30.46,41,0.12,9,06:17:00,18:00:00,508.44
1476468918,10/14/2016 12:00:00 AM,08:15:18,59,30.46,37,9.87,1.12,06:17:00,18:00:00,487.44
1476468625,10/14/2016 12:00:00 AM,08:10:25,60,30.46,38,73.9,9,06:17:00,18:00:00,467.9
1476468323,10/14/2016 12:00:00 AM,08:05:23,61,30.46,21,38.24,4.5,06:17:00,18:00:00,447.93
1476468023,10/14/2016 12:00:00 AM,08:00:23,60,30.46,29,32.31,1.12,06:17:00,18:00:00,426.71
1476467721,10/14/2016 12:00:00 AM,07:55:21,61,30.46,22,109.14,2.25,06:17:00,18:00:00,406.02
1476467422,10/14/2016 12:00:00 AM,07:50:22,61,30.46,16,145.38,2.25,06:17:00,18:00:00,384.79
1476467125,10/14/2016 12:00:00 AM,07:45:25,60,30.45,18,357.04,1.12,06:17:00,18:00:00,363.75
1476466824,10/14/2016 12:00:00 AM,07:40:24,60,30.45,19,108.89,7.87,06:17:00,18:00:00,341.84
1476466522,10/14/2016 12:00:00 AM,07:35:22,59,30.45,19,47.26,4.5,06:17:00,18:00:00,317.25
1476466221,10/14/2016 12:00:00 AM,07:30:21,57,30.45,18,174.25,10.12,06:17:00,18:00:00,290.04
1476465920,10/14/2016 12:00:00 AM,07:25:20,56,30.45,23,126.67,7.87,06:17:00,18:00:00,261.43
1476465627,10/14/2016 12:00:00 AM,07:20:27,55,30.45,22,143.17,3.37,06:17:00,18:00:00,27.55
1476465320,10/14/2016 12:00:00 AM,07:15:20,55,30.44,22,149.93,4.5,06:17:00,18:00:00,22.97
1476465022,10/14/2016 12:00:00 AM,07:10:22,54,30.44,21,153.79,5.62,06:17:00,18:00:00,21.93
1476464725,10/14/2016 12:00:00 AM,07:05:25,54,30.44,22,102.79,7.87,06:17:00,18:00:00,21.16
1476464419,10/14/2016 12:00:00 AM,07:00:19,53,30.44,22,176.51,4.5,06:17:00,18:00:00,20.35
1476464120,10/14/2016 12:00:00 AM,06:55:20,53,30.44,23,152,6.75,06:17:00,18:00:00,19.35
1476463820,10/14/2016 12:00:00 AM,06:50:20,52,30.44,23,128.26,6.75,06:17:00,18:00:00,18.27
1476463521,10/14/2016 12:00:00 AM,06:45:21,51,30.43,22,157.02,5.62,06:17:00,18:00:00,16.95
1476463222,10/14/2016 12:00:00 AM,06:40:22,50,30.43,25,153.34,3.37,06:17:00,18:00:00,15.64
1476462919,10/14/2016 12:00:00 AM,06:35:19,50,30.43,25,98.12,4.5,06:17:00,18:00:00,14.03
1476462623,10/14/2016 12:00:00 AM,06:30:23,50,30.43,25,164.26,4.5,06:17:00,18:00:00,12.24
1476462319,10/14/2016 12:00:00 AM,06:25:19,50,30.43,26,149.94,4.5,06:17:00,18:00:00,10.13
1476462021,10/14/2016 12:00:00 AM,06:20:21,50,30.43,27,167.41,4.5,06:17:00,18:00:00,7.87
1476461722,10/14/2016 12:00:00 AM,06:15:22,50,30.43,25,157.33,4.5,06:17:00,18:00:00,5.43
1476461421,10/14/2016 12:00:00 AM,06:10:21,50,30.43,26,156.92,4.5,06:17:00,18:00:00,3.38
1476461121,10/14/2016 12:00:00 AM,06:05:21,50,30.43,26,144.67,4.5,06:17:00,18:00:00,1.82
1476460821,10/14/2016 12:00:00 AM,06:00:21,51,30.43,26,131.61,4.5,06:17:00,18:00:00,1.23
1476460521,10/14/2016 12:00:00 AM,05:55:21,51,30.43,26,129.7,4.5,06:17:00,18:00:00,1.25
1476460221,10/14/2016 12:00:00 AM,05:50:21,51,30.43,26,136.87,9,06:17:00,18:00:00,1.2
1476459927,10/14/2016 12:00:00 AM,05:45:27,51,30.43,26,154.89,4.5,06:17:00,18:00:00,1.25
1476459621,10/14/2016 12:00:00 AM,05:40:21,50,30.43,25,109.72,7.87,06:17:00,18:00:00,1.23
1476459320,10/14/2016 12:00:00 AM,05:35:20,48,30.43,29,152.5,2.25,06:17:00,18:00:00,1.22
1476459024,10/14/2016 12:00:00 AM,05:30:24,48,30.43,33,115.3,3.37,06:17:00,18:00:00,1.21
1476458720,10/14/2016 12:00:00 AM,05:25:20,48,30.43,39,91.92,3.37,06:17:00,18:00:00,1.25
1476458419,10/14/2016 12:00:00 AM,05:20:19,48,30.43,50,117.26,5.62,06:17:00,18:00:00,1.22
1476458126,10/14/2016 12:00:00 AM,05:15:26,48,30.43,43,76.2,5.62,06:17:00,18:00:00,1.19
1476457823,10/14/2016 12:00:00 AM,05:10:23,48,30.43,33,80.34,3.37,06:17:00,18:00:00,1.22
1476457518,10/14/2016 12:00:00 AM,05:05:18,48,30.43,35,153.1,7.87,06:17:00,18:00:00,1.24
1476457222,10/14/2016 12:00:00 AM,05:00:22,47,30.43,38,123.48,2.25,06:17:00,18:00:00,1.24
1476456923,10/14/2016 12:00:00 AM,04:55:23,48,30.43,42,100.92,5.62,06:17:00,18:00:00,1.22
1476456621,10/14/2016 12:00:00 AM,04:50:21,48,30.43,44,141.26,5.62,06:17:00,18:00:00,1.24
1476456324,10/14/2016 12:00:00 AM,04:45:24,48,30.42,43,359.95,2.25,06:17:00,18:00:00,1.25
1476456018,10/14/2016 12:00:00 AM,04:40:18,48,30.42,44,159.23,1.12,06:17:00,18:00:00,1.2
1476455720,10/14/2016 12:00:00 AM,04:35:20,49,30.42,47,92.47,6.75,06:17:00,18:00:00,1.23
1476455419,10/14/2016 12:00:00 AM,04:30:19,49,30.42,46,37.5,2.25,06:17:00,18:00:00,1.21
1476455119,10/14/2016 12:00:00 AM,04:25:19,50,30.42,42,145.11,2.25,06:17:00,18:00:00,1.23
1476454824,10/14/2016 12:00:00 AM,04:20:24,51,30.42,44,123.19,4.5,06:17:00,18:00:00,1.25
1476454520,10/14/2016 12:00:00 AM,04:15:20,52,30.42,32,89.23,4.5,06:17:00,18:00:00,1.24
1476454222,10/14/2016 12:00:00 AM,04:10:22,52,30.42,26,158.92,11.25,06:17:00,18:00:00,1.24
1476453920,10/14/2016 12:00:00 AM,04:05:20,51,30.41,27,171.27,7.87,06:17:00,18:00:00,1.24
1476453627,10/14/2016 12:00:00 AM,04:00:27,50,30.41,27,172.68,12.37,06:17:00,18:00:00,1.26
1476453321,10/14/2016 12:00:00 AM,03:55:21,50,30.42,28,161.07,7.87,06:17:00,18:00:00,1.24
1476453025,10/14/2016 12:00:00 AM,03:50:25,49,30.42,29,157.79,7.87,06:17:00,18:00:00,1.23
1476452727,10/14/2016 12:00:00 AM,03:45:27,48,30.42,32,135.48,6.75,06:17:00,18:00:00,1.2
1476452423,10/14/2016 12:00:00 AM,03:40:23,48,30.42,37,130.35,7.87,06:17:00,18:00:00,1.23
1476452121,10/14/2016 12:00:00 AM,03:35:21,49,30.42,38,147.66,3.37,06:17:00,18:00:00,1.21
1476451824,10/14/2016 12:00:00 AM,03:30:24,49,30.42,37,130.71,4.5,06:17:00,18:00:00,1.21
1476451520,10/14/2016 12:00:00 AM,03:25:20,50,30.42,36,94.06,6.75,06:17:00,18:00:00,1.26
1476450923,10/14/2016 12:00:00 AM,03:15:23,50,30.43,32,156.11,1.12,06:17:00,18:00:00,1.27
1476450626,10/14/2016 12:00:00 AM,03:10:26,50,30.43,31,132.41,6.75,06:17:00,18:00:00,1.23
1476450323,10/14/2016 12:00:00 AM,03:05:23,50,30.43,30,97.36,2.25,06:17:00,18:00:00,1.24
1476450022,10/14/2016 12:00:00 AM,03:00:22,50,30.43,31,158.84,6.75,06:17:00,18:00:00,1.19
1476449725,10/14/2016 12:00:00 AM,02:55:25,51,30.43,30,145.7,10.12,06:17:00,18:00:00,1.24
